GENE_SYMBOL,logFC,P.Value,FDR,-log10(FDR),significant
HK3,1.61,0.0345,0.4301974576271187,0.36633216052637096,False
MMP11,0.225,0.0345,0.4301974576271187,0.36633216052637096,False
VGLL4,0.16899999999999998,0.03454854417998366,0.4302605056179776,0.36626851675585875,False
LMNA,0.20466666666666666,0.03458985264672446,0.4302605056179776,0.36626851675585875,False
SV2B,-0.276,0.0346,0.4302605056179776,0.36626851675585875,False
ATP6V1E2,-0.265,0.0346,0.4302605056179776,0.36626851675585875,False
C9orf68,-0.29224999999999995,0.03462066903983419,0.4302605056179776,0.36626851675585875,False
GCN1L1,-0.262,0.0347,0.4302605056179776,0.36626851675585875,False
OASL,-0.205,0.0347,0.4302605056179776,0.36626851675585875,False
STOM,-0.336,0.0347,0.4302605056179776,0.36626851675585875,False
MEX3B,0.625,0.0347,0.4302605056179776,0.36626851675585875,False
C3orf18,-0.206,0.0347,0.4302605056179776,0.36626851675585875,False
TIMP4,0.768,0.0348,0.43101616161616163,0.3655064449921136,False
STRBP,0.232,0.0348,0.43101616161616163,0.3655064449921136,False
BPIFA1,-0.377,0.0349,0.43201228266965785,0.36450390545401323,False
LOC441461,-0.275,0.035,0.432305859375,0.36420887809812086,False
ABAT,0.08800000000000002,0.03500362261222784,0.432305859375,0.36420887809812086,False
CCDC18,-0.661,0.03501086378516698,0.432305859375,0.36420887809812086,False
TGM1,-0.307,0.0351,0.432305859375,0.36420887809812086,False
GET4,0.254,0.0351,0.432305859375,0.36420887809812086,False
GABRP,0.684,0.0351,0.432305859375,0.36420887809812086,False
MAN2B2,-0.189,0.0351,0.432305859375,0.36420887809812086,False
SLC27A2,0.4,0.0351,0.432305859375,0.36420887809812086,False
CD9,0.213,0.0351,0.432305859375,0.36420887809812086,False
TP53INP1,0.2275,0.03514528000645827,0.43233121869782976,0.3641834028686813,False
EEPD1,0.237,0.0352,0.43233121869782976,0.3641834028686813,False
DGAT2L7,-1.24,0.0352,0.43233121869782976,0.3641834028686813,False
CTSF,-0.192,0.0352,0.43233121869782976,0.3641834028686813,False
ITGA7,-0.25,0.0352,0.43233121869782976,0.3641834028686813,False
SCN5A,0.21287499999999998,0.035287049427324454,0.4328368333333333,0.3636757889533221,False
SRGAP2,-0.2193333333333333,0.03529674481054283,0.4328368333333333,0.3636757889533221,False
CKMT2,-0.727,0.0353,0.4328368333333333,0.3636757889533221,False
KIAA0564,-0.1985,0.035330115172476494,0.432965559118117,0.36354664886567717,False
DHODH,-0.293,0.0354,0.433340765391015,0.36317045393445263,False
TCF7L1,0.249,0.0354,0.433340765391015,0.36317045393445263,False
IQCA1,0.2376,0.03551527139525244,0.4345108397808296,0.36199938469683907,False
SCAF11,-0.1975,0.03555812664257379,0.4347941346970893,0.36171632310890284,False
RSPRY1,-0.258,0.0356,0.43506511627906974,0.3614457372424503,False
NRARP,-0.055499999999999994,0.035620472886935366,0.43507440901358635,0.3614364610672964,False
ADH1C,-0.602,0.0357,0.43556368159203984,0.36094833998545905,False
TBCEL,0.287,0.0357,0.43556368159203984,0.36094833998545905,False
CDH4,0.365,0.0358,0.43654243093922646,0.3599735374631487,False
SLC3A2,0.379,0.0359,0.4370374517374518,0.35948134475502797,False
MRPL33,-0.278,0.0359,0.4370374517374518,0.35948134475502797,False
BCAT2,0.253,0.0359,0.4370374517374518,0.35948134475502797,False
LYPLAL1,-0.316,0.036,0.43779189041095895,0.3587322874971663,False
AGFG2,-0.3885,0.03601395955003731,0.43779189041095895,0.3587322874971663,False
TJAP1,0.312,0.0361,0.43779189041095895,0.3587322874971663,False
EXD3,-0.056433333333333335,0.036175380892901156,0.43779189041095895,0.3587322874971663,False
C5orf44,-0.22633333333333336,0.03619219976817549,0.43779189041095895,0.3587322874971663,False
LOC100133920,-0.472,0.0362,0.43779189041095895,0.3587322874971663,False
FLJ35024,0.957,0.0362,0.43779189041095895,0.3587322874971663,False
NKPD1,0.899,0.0362,0.43779189041095895,0.3587322874971663,False
CCDC169,-0.33,0.0362,0.43779189041095895,0.3587322874971663,False
ACD,0.239,0.0362,0.43779189041095895,0.3587322874971663,False
SERPINB8,-0.168,0.0362,0.43779189041095895,0.3587322874971663,False
USP9X,-0.536,0.0362,0.43779189041095895,0.3587322874971663,False
S100PBP,0.248,0.036366157871836224,0.4392478950246036,0.35729031106519943,False
PRR15,0.458,0.0364,0.4392478950246036,0.35729031106519943,False
TRIM44,0.199,0.0364,0.4392478950246036,0.35729031106519943,False
ATP5G3,-0.17,0.0364,0.4392478950246036,0.35729031106519943,False
PIP5K1C,0.283,0.0365,0.4399735117422173,0.3565734690830603,False
KATNAL1,-0.245,0.0365,0.4399735117422173,0.3565734690830603,False
MAPK11,-0.4085,0.03653115323513502,0.44000731041480295,0.3565401079537329,False
PXDN,-0.426,0.03654267590912663,0.44000731041480295,0.3565401079537329,False
SYT13,-0.319,0.0367,0.4409394120849211,0.35562108129155745,False
ITGA5,0.393,0.0367,0.4409394120849211,0.35562108129155745,False
LOC100131822,0.335,0.0367,0.4409394120849211,0.35562108129155745,False
ATP8B2,0.816,0.0367,0.4409394120849211,0.35562108129155745,False
CHST13,-0.3885,0.03679826147836168,0.4416593817787419,0.3549125397963886,False
KLC4,-0.54,0.0368,0.4416593817787419,0.3549125397963886,False
PMCH,-0.521,0.0369,0.4416593817787419,0.3549125397963886,False
PDZK1,-0.221,0.0369,0.4416593817787419,0.3549125397963886,False
KRT13,0.369,0.0369,0.4416593817787419,0.3549125397963886,False
CCDC3,-0.509,0.0369,0.4416593817787419,0.3549125397963886,False
MYOT,0.502,0.0369,0.4416593817787419,0.3549125397963886,False
ZNF784,-0.185,0.037,0.44189643820831087,0.35467949894169015,False
MYL6,0.195,0.037,0.44189643820831087,0.35467949894169015,False
ATP6AP1L,-0.35750000000000004,0.03700467800713007,0.44189643820831087,0.35467949894169015,False
BACH1,0.2225,0.03701540020023112,0.44189643820831087,0.35467949894169015,False
ATXN10,-0.13799999999999998,0.03709743635442182,0.44189643820831087,0.35467949894169015,False
FBXO30,0.208,0.0371,0.44189643820831087,0.35467949894169015,False
ATP6V0A1,0.185,0.0371,0.44189643820831087,0.35467949894169015,False
LOC100128607,0.861,0.0371,0.44189643820831087,0.35467949894169015,False
OTUB2,-0.276,0.0371,0.44189643820831087,0.35467949894169015,False
MRPS5,-0.1805,0.037161864041733286,0.4423945530016696,0.3541902289363623,False
LOC388906,-0.244,0.0372,0.4426098113207547,0.3539789633070057,False
HSD17B6,-0.624,0.0373,0.44321045724256297,0.3533900012824165,False
TNFSF13B,-0.277,0.0374,0.44321045724256297,0.3533900012824165,False
ANKRD56,-0.537,0.0374,0.44321045724256297,0.3533900012824165,False
SLC10A1,-0.858,0.0374,0.44321045724256297,0.3533900012824165,False
C4orf49,-0.454,0.0374,0.44321045724256297,0.3533900012824165,False
CHPF2,0.181,0.0374,0.44321045724256297,0.3533900012824165,False
LEPREL1,-0.284,0.0374,0.44321045724256297,0.3533900012824165,False
CFH,-0.39066666666666666,0.037424386324638764,0.44321045724256297,0.3533900012824165,False
SLC25A44,0.232,0.0375,0.44321045724256297,0.3533900012824165,False
ACCN2,-0.362,0.0375,0.44321045724256297,0.3533900012824165,False
MT1G,-0.479,0.0375,0.44321045724256297,0.3533900012824165,False
IFT46,0.203,0.0375,0.44321045724256297,0.3533900012824165,False
AKR1C4,-0.361,0.03758315042917282,0.44321045724256297,0.3533900012824165,False
HSPA1A,0.285,0.0376,0.44321045724256297,0.3533900012824165,False
C1orf68,1.1,0.0376,0.44321045724256297,0.3533900012824165,False
TNFSF18,-0.217,0.0376,0.44321045724256297,0.3533900012824165,False
ITFG3,-0.20750000000000002,0.03760197279152971,0.44321045724256297,0.3533900012824165,False
PDLIM2,-0.12890000000000001,0.03761194265848038,0.44321045724256297,0.3533900012824165,False
ETNK2,-0.34199999999999997,0.03767164711999706,0.4436771203764435,0.35293296648393574,False
ST6GALNAC2,0.303,0.0378,0.44447725093233886,0.3521504620219595,False
MIR155HG,1.14,0.0378,0.44447725093233886,0.3521504620219595,False
CA5A,-0.514,0.0378,0.44447725093233886,0.3521504620219595,False
SLC22A4,-0.495,0.0379,0.44498711450614203,0.3516525647042402,False
FAM13B,0.279,0.0379,0.44498711450614203,0.3516525647042402,False
SLC48A1,0.20550000000000002,0.037903845556229755,0.44498711450614203,0.3516525647042402,False
TAC1,0.498,0.038,0.44586696712619306,0.35079470196352874,False
ZNF546,-0.7565,0.038043916843376775,0.44586696712619306,0.35079470196352874,False
TGM3,0.287,0.0381,0.44586696712619306,0.35079470196352874,False
ERBB2IP,0.168,0.0381,0.44586696712619306,0.35079470196352874,False
NUDT22,-0.217,0.0381,0.44586696712619306,0.35079470196352874,False
C5orf35,-0.223,0.0381,0.44586696712619306,0.35079470196352874,False
LOC158696,-0.543,0.0382,0.4463874658509709,0.35028800848844893,False
DUSP16,0.284,0.0382,0.4463874658509709,0.35028800848844893,False
SNRNP40,0.23249999999999998,0.0382051525980918,0.4463874658509709,0.35028800848844893,False
SGCE,0.202,0.0383,0.4465500792393027,0.35012982923301256,False
LOC100134409,0.638,0.0383,0.4465500792393027,0.35012982923301256,False
LOC100129292,-0.618,0.0383,0.4465500792393027,0.35012982923301256,False
CSAG2,-0.876,0.0383,0.4465500792393027,0.35012982923301256,False
SEPSECS,-0.203,0.0384,0.4474796198521647,0.34922673953756234,False
BTN3A2,0.255,0.03848262900677296,0.4479354243542435,0.34878459061800043,False
CDCA2,-0.725,0.0385,0.4479354243542435,0.34878459061800043,False
MYL9,0.478,0.0385,0.4479354243542435,0.34878459061800043,False
MTL5,-0.129,0.03854231556763641,0.4481914894063768,0.3485363944295614,False
HAB1,0.363,0.0386,0.4485408720076727,0.34819797697074595,False
TMEM164,-0.21266666666666664,0.038613006062914144,0.4485408720076727,0.34819797697074595,False
HIST1H2AK,-0.201,0.0387,0.44931493950552337,0.3474491410843703,False
PHLDA3,0.336,0.0389,0.4509004714510215,0.345919310605006,False
FZD4,-0.431,0.0389,0.4509004714510215,0.345919310605006,False
COMT,0.208,0.0389,0.4509004714510215,0.345919310605006,False
ZNF786,0.232,0.039,0.4509004714510215,0.345919310605006,False
FOLR1,-0.344,0.039,0.4509004714510215,0.345919310605006,False
SFXN2,-0.292,0.039,0.4509004714510215,0.345919310605006,False
RASSF7,-0.182,0.039,0.4509004714510215,0.345919310605006,False
MRPS21,-0.216,0.039,0.4509004714510215,0.345919310605006,False
PPOX,-0.24,0.0391,0.45114264254311964,0.34568612092732903,False
TNS4,-0.271,0.0391,0.45114264254311964,0.34568612092732903,False
ABHD8,0.167,0.0391,0.45114264254311964,0.34568612092732903,False
PROX2,0.1795,0.03910270831339712,0.45114264254311964,0.34568612092732903,False
IKBKG,0.226,0.0392,0.45127103510402244,0.3455625408387844,False
TMEM99,-0.291,0.0392,0.45127103510402244,0.3455625408387844,False
ITIH4,-0.327,0.0392,0.45127103510402244,0.3455625408387844,False
SOD2,-0.176,0.0392,0.45127103510402244,0.3455625408387844,False
GNAZ,-0.40549999999999997,0.039216068385189394,0.45127103510402244,0.3455625408387844,False
CEP55,-0.421,0.03924537816073887,0.4513729762301551,0.3454644457576877,False
GLTPD1,-0.136175,0.039272304754402756,0.4514474157470954,0.34539282869674565,False
CREB3L3,-0.347,0.0394,0.45267954190525767,0.34420913227395805,False
GATSL3,0.1865,0.039448590414018936,0.4529244583918654,0.3439742263300373,False
C6orf81,-0.796,0.0395,0.4529244583918654,0.3439742263300373,False
C9,-0.628,0.0395,0.4529244583918654,0.3439742263300373,False
CTNNA1,0.236,0.039503401857837926,0.4529244583918654,0.3439742263300373,False
XLOC_004559,-0.358,0.0396,0.4530905132192846,0.3438150309562107,False
WNT11,-0.481,0.0396,0.4530905132192846,0.3438150309562107,False
CNTD2,-0.364,0.0396,0.4530905132192846,0.3438150309562107,False
PHC3,-0.212,0.0396,0.4530905132192846,0.3438150309562107,False
ZNF669,-0.1865,0.039654165520681774,0.45347517471863596,0.34344648319664506,False
ISCU,-0.205,0.0397,0.4535293478260869,0.34339460455419807,False
IL1B,1.26,0.0397,0.4535293478260869,0.34339460455419807,False
AK1,0.189,0.039749076398318206,0.4536490518957526,0.3432799924398998,False
DCAF5,-0.22649999999999998,0.039751586532843344,0.4536490518957526,0.3432799924398998,False
TMEM140,-0.161,0.0398,0.45373233471074387,0.3432002701365255,False
XLOC_005273,-0.592,0.0398,0.45373233471074387,0.3432002701365255,False
SPOCK1,-0.644,0.0399,0.4544029411764706,0.34255886626583676,False
FAM100B,-0.232,0.0399,0.4544029411764706,0.34255886626583676,False
FAM123B,-0.591,0.0400337356218256,0.45569086070619536,0.3413296815002152,False
METTL22,0.253,0.0401,0.4559748068006182,0.34105915200601905,False
OR8J1,-0.742,0.0401,0.4559748068006182,0.34105915200601905,False
FAM192A,-0.197,0.040134391373558134,0.4561308712697228,0.340910533397355,False
C6orf35,-0.1665,0.04015572723113983,0.4561384743790464,0.34090329433261957,False
TAP1,0.336,0.0402,0.45613947605452093,0.3409023406273787,False
MTMR11,-0.356,0.0402,0.45613947605452093,0.3409023406273787,False
CCDC126,0.31925000000000003,0.040217816157043076,0.45613947605452093,0.3409023406273787,False
OR52I2,-0.555,0.0404,0.457735318275154,0.33938557666983027,False
PECR,0.311,0.0404,0.457735318275154,0.33938557666983027,False
VAT1,0.261,0.04048793622515947,0.45792802254098364,0.3392027793538429,False
LOC100132686,-0.934,0.0405,0.45792802254098364,0.3392027793538429,False
SLC25A32,-0.202,0.0405,0.45792802254098364,0.3392027793538429,False
STMN2,-0.764,0.0405,0.45792802254098364,0.3392027793538429,False
FATE1,0.691,0.0406,0.45882365591397845,0.33835419894849883,False
SRSF4,0.168,0.0407,0.45948322250639384,0.3377303417445041,False
IQCF2,1.32,0.0407,0.45948322250639384,0.3377303417445041,False
KIF7,-0.333,0.0408,0.45990643513789586,0.33733051361507754,False
SLC5A11,0.359,0.0408,0.45990643513789586,0.33733051361507754,False
KIAA0922,-0.239,0.0408,0.45990643513789586,0.33733051361507754,False
ADH1A,-0.647,0.0409,0.460798315467075,0.3364891172252331,False
C17orf67,0.79005,0.04100047532879503,0.4614028992878942,0.33591968085788615,False
CDKN3,-0.1925,0.04101044126205525,0.4614028992878942,0.33591968085788615,False
HNF1A,-0.29,0.04106492604513764,0.4614028992878942,0.33591968085788615,False
C12orf76,-0.3705,0.041071718928142494,0.4614028992878942,0.33591968085788615,False
SETD6,-0.22,0.04108068454256103,0.4614028992878942,0.33591968085788615,False
SARNP,-0.156,0.0411,0.4614028992878942,0.33591968085788615,False
LOC286071,-0.384,0.0411,0.4614028992878942,0.33591968085788615,False
YWHAQ,0.153,0.04127979893373741,0.4631167781847642,0.33430948473475275,False
SLC23A2,0.604,0.0413,0.4631167781847642,0.33430948473475275,False
RASSF4,0.2285,0.04131561489039014,0.4631167781847642,0.33430948473475275,False
SEC63,-0.2455,0.04139716771143908,0.46344183994472415,0.33400476028093423,False
NFIL3,-0.277,0.0414,0.46344183994472415,0.33400476028093423,False
OBFC1,-0.194,0.04140760764673083,0.46344183994472415,0.33400476028093423,False
KIAA1244,0.3385966666666667,0.041446526424755076,0.46353567813765184,0.3339168327773551,False
MBIP,0.18,0.041465761364075746,0.46353567813765184,0.3339168327773551,False
SPTLC2,0.204,0.0415,0.46353567813765184,0.3339168327773551,False
LOC401480,-0.293,0.0415,0.46353567813765184,0.3339168327773551,False
RILP,-0.192,0.0416,0.4644176024279211,0.3330913279247681,False
CTDSPL,-0.262,0.0417,0.4645939929328622,0.33292640980262805,False
PAK2,-0.162,0.0417,0.4645939929328622,0.33292640980262805,False
LOC203274,-0.753,0.0417,0.4645939929328622,0.33292640980262805,False
MUDENG,-0.183,0.0417,0.4645939929328622,0.33292640980262805,False
RBAK,0.18105,0.04179249737252111,0.46471100502512563,0.33281704268124984,False
SH3RF2,0.605,0.0418,0.46471100502512563,0.33281704268124984,False
TMEM176B,0.254,0.0418,0.46471100502512563,0.33281704268124984,False
PPP1R15B,-0.199,0.0419,0.46471100502512563,0.33281704268124984,False
AGTRAP,0.194,0.0419,0.46471100502512563,0.33281704268124984,False
LINC00261,-0.481,0.0419,0.46471100502512563,0.33281704268124984,False
FRG1,-0.197,0.0419,0.46471100502512563,0.33281704268124984,False
FLJ45139,-0.826,0.0419,0.46471100502512563,0.33281704268124984,False
PRAF2,0.215,0.0419,0.46471100502512563,0.33281704268124984,False
TMBIM6,0.219,0.0419312756460378,0.46482430174972383,0.3327111744217104,False
HIST1H2BF,-1.2,0.042,0.4650596096096096,0.3324913772921337,False
COQ10A,0.291,0.042,0.4650596096096096,0.3324913772921337,False
NHS,-0.505,0.0420313608652002,0.4650596096096096,0.3324913772921337,False
FAM106CP,-0.09833333333333333,0.04209636735047914,0.4650596096096096,0.3324913772921337,False
REV3L,-0.202,0.0421,0.4650596096096096,0.3324913772921337,False
EGOT,0.285,0.0421,0.4650596096096096,0.3324913772921337,False
HHEX,-0.35,0.0421,0.4650596096096096,0.3324913772921337,False
ARID5B,-0.3185,0.04214920890439203,0.46525230351858843,0.33231146794908073,False
MS4A6A,-0.3425,0.042159603417931985,0.46525230351858843,0.33231146794908073,False
LAMB1,0.061333333333333344,0.042202055080798336,0.4654880348267366,0.33209147789533133,False
GAMT,-0.335,0.0423,0.4658130349849438,0.33178836263941236,False
TECR,0.204,0.0423,0.4658130349849438,0.33178836263941236,False
CHIA,0.403,0.0423,0.4658130349849438,0.33178836263941236,False
LAMA5,-0.20350000000000001,0.0423159410604328,0.4658130349849438,0.33178836263941236,False
ARID3C,-0.467,0.0424,0.4665056829511466,0.33114306132950516,False
AKAP9,-0.31925000000000003,0.04255852053146322,0.46781742544175914,0.32992360545919724,False
IL17RA,0.16973333333333332,0.04257466055894203,0.46781742544175914,0.32992360545919724,False
RBBP8,-0.245,0.0426,0.46781742544175914,0.32992360545919724,False
UBE3C,-0.2255,0.042604006394723205,0.46781742544175914,0.32992360545919724,False
HIST1H2BC,-0.185,0.0427,0.46794026812313805,0.3298095804304138,False
GSDMB,0.24,0.0427,0.46794026812313805,0.3298095804304138,False
IHH,-0.287,0.0427,0.46794026812313805,0.3298095804304138,False
AKAP17A,-0.198,0.0427,0.46794026812313805,0.3298095804304138,False
BCL2L12,0.14155,0.04275156088270431,0.46827280409040545,0.3295010640339262,False
VCAM1,-1.01,0.0428,0.46833852255825487,0.3294401184374319,False
HPS5,-0.282,0.0428,0.46833852255825487,0.3294401184374319,False
PXMP4,-0.33399999999999996,0.042822579618144035,0.46835339680478544,0.3294263256352144,False
FAT2,1.08,0.0429,0.46850366155368633,0.3292870105684182,False
IL27RA,0.224,0.0429,0.46850366155368633,0.3292870105684182,False
UCP2,0.914,0.0429,0.46850366155368633,0.3292870105684182,False
FADS6,-0.246,0.043,0.46913148788927334,0.3287054164290567,False
SLC25A18,-0.365,0.043,0.46913148788927334,0.3287054164290567,False
DHDDS,-0.29333333333333333,0.04310320403895751,0.47002510688924465,0.32787894314463795,False
XLOC_006923,-0.17600000000000002,0.0431718305366094,0.4703834237789838,0.3275479911159351,False
ZNF564,0.365,0.0432,0.4703834237789838,0.3275479911159351,False
ENO3,-0.272,0.0432,0.4703834237789838,0.3275479911159351,False
SORL1,-0.546,0.0433,0.47100754066042383,0.3269721399178191,False
INHBA,-0.412,0.0433,0.47100754066042383,0.3269721399178191,False
CCDC147,0.13033333333333333,0.04337373027405519,0.47157714328998623,0.3264472527363901,False
LOC285389,-0.778,0.0435,0.47201991150442474,0.326039680869927,False
FLJ90757,-0.234,0.0435,0.47201991150442474,0.326039680869927,False
CDKN2B,0.544,0.0435,0.47201991150442474,0.326039680869927,False
DHX58,-0.229,0.0435,0.47201991150442474,0.326039680869927,False
C9orf102,0.229975,0.04356957078332469,0.4724082474226804,0.32568252896941663,False
DICER1-AS,-0.672,0.0436,0.4724082474226804,0.32568252896941663,False
ALDH16A1,-0.236,0.0436,0.4724082474226804,0.32568252896941663,False
VWA3B,-0.76975,0.043627428504019884,0.47247349092847046,0.32562255343292434,False
ARSH,0.369,0.0437,0.4727954411764706,0.3253267196933154,False
GRHPR,0.186,0.0437,0.4727954411764706,0.3253267196933154,False
AGPS,-0.1432,0.04378397790274117,0.473413222331048,0.3247596164846304,False
CCRL1,0.535,0.0438,0.473413222331048,0.3247596164846304,False
MTHFD1L,-0.11780000000000002,0.044062292716494325,0.4757239002932552,0.3226450291461413,False
PKMYT1,-0.276,0.0441,0.4757239002932552,0.3226450291461413,False
RNF125,-0.28,0.0441,0.4757239002932552,0.3226450291461413,False
CEP192,-0.16,0.0441,0.4757239002932552,0.3226450291461413,False
BNIP2,-0.1404,0.04419932762565474,0.4760402743043413,0.3223563032286081,False
LRRK2,-0.558,0.0442316170196652,0.4760402743043413,0.3223563032286081,False
KIAA1456,-1.24,0.0443,0.4760402743043413,0.3223563032286081,False
FKBP15,0.365,0.0443,0.4760402743043413,0.3223563032286081,False
SPAG7,-0.322,0.0443,0.4760402743043413,0.3223563032286081,False
FAM89B,0.202,0.0443,0.4760402743043413,0.3223563032286081,False
RNF34,0.174,0.0443,0.4760402743043413,0.3223563032286081,False
EPS15,-0.2335,0.04434311758589264,0.4760402743043413,0.3223563032286081,False
RRAS2,0.201,0.0443568058740369,0.4760402743043413,0.3223563032286081,False
TSN,-0.175,0.04436658258547552,0.4760402743043413,0.3223563032286081,False
SLC6A9,0.358,0.04436658258547552,0.4760402743043413,0.3223563032286081,False
CRBN,-0.285,0.0444,0.47616734693877555,0.3222403895496328,False
HS3ST3B1,-0.086,0.04448972371125765,0.4766908474576271,0.32176318651811653,False
SIK2,-0.268,0.0445,0.4766908474576271,0.32176318651811653,False
MLLT6,-0.055999999999999994,0.044523914660138206,0.4766908474576271,0.32176318651811653,False
WDR26,-0.147,0.04456200551844349,0.4766908474576271,0.32176318651811653,False
SUZ12P,-0.2275,0.044565423535931785,0.4766908474576271,0.32176318651811653,False
COL1A1,-0.339,0.0446,0.4766908474576271,0.32176318651811653,False
FAM57A,0.265,0.0446,0.4766908474576271,0.32176318651811653,False
SLC38A7,0.31,0.0447,0.47735447976878614,0.32115899741093556,False
MMRN1,-0.655,0.0448,0.47735447976878614,0.32115899741093556,False
ETV7,0.57,0.0448,0.47735447976878614,0.32115899741093556,False
VPS16,0.172,0.0448,0.47735447976878614,0.32115899741093556,False
YAF2,-0.35150000000000003,0.04483329277551115,0.47735447976878614,0.32115899741093556,False
MAP3K10,0.234,0.0449,0.47735447976878614,0.32115899741093556,False
MOGAT2,-0.527,0.0449,0.47735447976878614,0.32115899741093556,False
SNRPN,0.185,0.0449,0.47735447976878614,0.32115899741093556,False
SNAPC4,-0.246,0.0449,0.47735447976878614,0.32115899741093556,False
LOC100130429,-0.462,0.0449,0.47735447976878614,0.32115899741093556,False
SLC25A42,-0.357,0.0449,0.47735447976878614,0.32115899741093556,False
S100A11,0.387,0.044993142551689506,0.4776401631477927,0.32089916198736484,False
GJB6,-0.652,0.045,0.4776401631477927,0.32089916198736484,False
LOC100653210,-0.402,0.045,0.4776401631477927,0.32089916198736484,False
SLC25A11,-0.186,0.0451,0.4776401631477927,0.32089916198736484,False
SPRR2G,0.709,0.0451,0.4776401631477927,0.32089916198736484,False
HIST2H2AA4,-0.263,0.0451,0.4776401631477927,0.32089916198736484,False
C8orf50,-0.782,0.0451,0.4776401631477927,0.32089916198736484,False
GDF11,0.447,0.0451,0.4776401631477927,0.32089916198736484,False
DKFZp761E198,0.216,0.0452,0.4782402684563758,0.3203538585169685,False
BDNF-AS1,-0.554,0.0452,0.4782402684563758,0.3203538585169685,False
LHFPL1,0.176,0.04525600432098361,0.478381004784689,0.3202260733360607,False
IL6ST,0.21455714285714286,0.04525721526660767,0.478381004784689,0.3202260733360607,False
LINC00341,0.166,0.0453,0.478381004784689,0.3202260733360607,False
NTHL1,0.23,0.0453,0.478381004784689,0.3202260733360607,False
RPS17,-0.4828,0.04539798681500406,0.47852120343839544,0.3200988137235581,False
C17orf108,-0.199,0.0454,0.47852120343839544,0.3200988137235581,False
SLC35B2,-0.167,0.0454,0.47852120343839544,0.3200988137235581,False
COPG2,-0.166,0.0454,0.47852120343839544,0.3200988137235581,False
PALM3,-0.445,0.04544367006837604,0.4787528601809678,0.3198886184392977,False
ADH4,-0.611,0.0455,0.4790581546472112,0.31961176276634634,False
TTC7A,0.15155000000000002,0.045516059548511706,0.4790581546472112,0.31961176276634634,False
CMTM3,0.27949999999999997,0.0456583260532354,0.480326460591496,0.3184634879553803,False
PFN4,-0.39,0.0457,0.48044287072243347,0.31835824671567076,False
LOC100129973,1.02,0.0458,0.48044287072243347,0.31835824671567076,False
GOLIM4,-0.514,0.0458,0.48044287072243347,0.31835824671567076,False
TRAP1,-0.206,0.0458,0.48044287072243347,0.31835824671567076,False
LIM2,-0.36,0.0458,0.48044287072243347,0.31835824671567076,False
TTC24,-0.69,0.0458,0.48044287072243347,0.31835824671567076,False
CAP1,0.2445,0.045853823475013065,0.48057822580645165,0.3182359102410862,False
FBXL20,0.07800000000000001,0.045860126388876606,0.48057822580645165,0.3182359102410862,False
TMEM158,0.374,0.0459,0.48057822580645165,0.3182359102410862,False
TRAPPC8,-0.472,0.0459,0.48057822580645165,0.3182359102410862,False
ZNF711,-0.167,0.04596094372461158,0.4805796285942885,0.31823464255542144,False
PFKM,-0.284,0.046,0.4805796285942885,0.31823464255542144,False
DTL,-0.488,0.046,0.4805796285942885,0.31823464255542144,False
LYPD1,-0.38266666666666665,0.046047851307895335,0.4805796285942885,0.31823464255542144,False
TLN1,0.2425,0.04608882496490882,0.4805796285942885,0.31823464255542144,False
SNORA74B,0.588,0.0461,0.4805796285942885,0.31823464255542144,False
RICTOR,0.21,0.0461,0.4805796285942885,0.31823464255542144,False
WBP2,0.183,0.0461,0.4805796285942885,0.31823464255542144,False
KCNMB1,0.403,0.0461,0.4805796285942885,0.31823464255542144,False
SLC15A1,-0.5805,0.04611787655125291,0.4805796285942885,0.31823464255542144,False
PNMA6A,-0.204,0.0462,0.4812082114204813,0.31766697039250763,False
LOC643988,0.491,0.0464,0.4826081055607917,0.3164053882482795,False
DIXDC1,-0.239,0.0464,0.4826081055607917,0.3164053882482795,False
BTNL3,-0.834,0.0464,0.4826081055607917,0.3164053882482795,False
PARP9,0.194,0.0465,0.4827382408278457,0.31628829653516255,False
FAM105B,-0.307,0.0465,0.4827382408278457,0.31628829653516255,False
LOC728061,-0.289,0.0465,0.4827382408278457,0.31628829653516255,False
BMP8A,0.69,0.0465,0.4827382408278457,0.31628829653516255,False
MSH6,-0.183,0.0466,0.48334625794755076,0.31574163935312605,False
LIF,-0.03,0.04660236676690626,0.48334625794755076,0.31574163935312605,False
ZNF136,0.258,0.0467,0.48413137623297325,0.3150367701100489,False
CTNNBIP1,-0.2298,0.04675875882579883,0.484384604585868,0.3148096686868247,False
GUSBP1,-0.24348,0.046788842324776224,0.484384604585868,0.3148096686868247,False
CCDC125,-0.27399999999999997,0.046881520060192694,0.484384604585868,0.3148096686868247,False
RAMP1,0.3295,0.046882042481894,0.484384604585868,0.3148096686868247,False
ENDOD1,0.416,0.0469,0.484384604585868,0.3148096686868247,False
RNF144A,-0.338,0.0469,0.484384604585868,0.3148096686868247,False
AKAP7,-0.35,0.0469,0.484384604585868,0.3148096686868247,False
SERPINE1,0.401,0.0469,0.484384604585868,0.3148096686868247,False
TAPBPL,0.198,0.047,0.4850882407839478,0.31417925315077094,False
ZNF233,0.32449999999999996,0.047092825746829686,0.4850882407839478,0.31417925315077094,False
CES4A,-0.567,0.0471,0.4850882407839478,0.31417925315077094,False
SNX14,-0.208,0.0471,0.4850882407839478,0.31417925315077094,False
A1CF,-0.236,0.0471,0.4850882407839478,0.31417925315077094,False
